"Title","Website","Address"
"Conexão Livre","https://www.cifras.com.br/conexao-livre","https://www.e-chords.com/t/f1.gif"
"Conjunto João Paulo","https://www.cifras.com.br/conjunto-joao-paulo","https://www.e-chords.com/t/f11.gif"
"Pepe Domínguez","https://www.cifras.com.br/pepe-dominguez","https://www.e-chords.com/t/f6.gif"
"Kiuas","https://www.cifras.com.br/kiuas","https://www.e-chords.com/t/f68.gif"
"Kix Brooks","https://www.cifras.com.br/kix-brooks","https://www.e-chords.com/t/f10.gif"
"Frank Solari","https://www.cifras.com.br/frank-solari","https://www.e-chords.com/t/f10.gif"
"Frankie Avalon","https://www.cifras.com.br/frankie-avalon","https://www.e-chords.com/t/f10.gif"
"Andrew Marcus","https://www.cifras.com.br/andrew-marcus","https://www.e-chords.com/t/f10.gif"
"Andrew Naylor","https://www.cifras.com.br/andrew-naylor","https://www.e-chords.com/t/f10.gif"
"No One Is Innocent","https://www.cifras.com.br/no-one-is-innocent","https://www.e-chords.com/t/f68.gif"
"Liz Valente","https://www.cifras.com.br/liz-valente","https://www.e-chords.com/t/f1.gif"
"Os Repetentes","https://www.cifras.com.br/os-repetentes","https://www.e-chords.com/t/f1.gif"
"Os Vinis","https://www.cifras.com.br/os-vinis","https://www.e-chords.com/t/f1.gif"
"Conociendo Rusia","https://www.cifras.com.br/conociendo-rusia","https://www.e-chords.com/t/f68.gif"
"Pepa Flores","https://www.cifras.com.br/pepa-flores","https://www.e-chords.com/t/f68.gif"
"Kitty Driemeyer","https://www.cifras.com.br/kitty-driemeyer","https://www.e-chords.com/t/f68.gif"
"Pepe López Band","https://www.cifras.com.br/pepe-lopez-band","https://www.e-chords.com/t/f68.gif"
"Andrew Jannakos","https://www.cifras.com.br/andrew-jannakos","https://www.e-chords.com/t/f68.gif"
"Frank Zappa","https://www.cifras.com.br/frank-zappa","https://www.e-chords.com/t/f10.gif"
"Frankie Cocozza","https://www.cifras.com.br/frankie-cocozza","https://www.e-chords.com/t/f25.gif"
"Andrew Thomas","https://www.cifras.com.br/andrew-thomas","https://www.e-chords.com/t/f10.gif"
"Andrew Ulugia","https://www.cifras.com.br/andrew-ulugia","https://www.e-chords.com/t/f10.gif"
"Niykee Heaton","https://www.cifras.com.br/niykee-heaton","https://www.e-chords.com/t/f68.gif"
"Os Patrões","https://www.cifras.com.br/os-patroes","https://www.e-chords.com/t/f68.gif"
"Os Pé Vermeio","https://www.cifras.com.br/os-pe-vermeio","https://www.e-chords.com/t/f1.gif"
"Os Quatro Valetes","https://www.cifras.com.br/os-quatro-valetes","https://www.e-chords.com/t/f1.gif"
"Os Três Tons","https://www.cifras.com.br/os-tres-tons","https://www.e-chords.com/t/f1.gif"
"Diego Garcia","https://www.cifras.com.br/diego-garcia","https://www.e-chords.com/t/f68.gif"
"Conexão Sem Fio","https://www.cifras.com.br/conexao-sem-fio","https://www.e-chords.com/t/f1.gif"
"Conexão Vocal","https://www.cifras.com.br/conexao-vocal","https://www.e-chords.com/t/f1.gif"
"ConexSamba","https://www.cifras.com.br/conexsamba","https://www.e-chords.com/t/f1.gif"
"Conferência Lampião","https://www.cifras.com.br/conferencia-lampiao","https://www.e-chords.com/t/f68.gif"
"Connersvine","https://www.cifras.com.br/connersvine","https://www.e-chords.com/t/f10.gif"
"Frank Zander","https://www.cifras.com.br/frank-zander","https://www.e-chords.com/t/f68.gif"
"Frankie Ballard","https://www.cifras.com.br/frankie-ballard","https://www.e-chords.com/t/f10.gif"
"Nivaldo Soares","https://www.cifras.com.br/nivaldo-soares","https://www.e-chords.com/t/f1.gif"
"No Angels","https://www.cifras.com.br/no-angels","https://www.e-chords.com/t/f25.gif"
"No One Spoke","https://www.cifras.com.br/no-one-spoke","https://www.e-chords.com/t/f68.gif"
"No Recomendable","https://www.cifras.com.br/no-recomendable","https://www.e-chords.com/t/f68.gif"
"No Relax","https://www.cifras.com.br/no-relax","https://www.e-chords.com/t/f68.gif"
"Liz Rodrigues","https://www.cifras.com.br/liz-rodrigues","https://www.e-chords.com/t/f68.gif"
"Os Sungas","https://www.cifras.com.br/os-sungas","https://www.e-chords.com/t/f1.gif"
"Diego Herrera","https://www.cifras.com.br/diego-herrera","https://www.e-chords.com/t/f6.gif"
"Conjunto Fiesta Criolla","https://www.cifras.com.br/conjunto-fiesta-criolla","https://www.e-chords.com/t/f68.gif"
"Frank Tovey And The Pyros","https://www.cifras.com.br/frank-tovey-and-the-pyros","https://www.e-chords.com/t/f68.gif"
"Nitty Gritty Dirt Band","https://www.cifras.com.br/nitty-gritty-dirt-band","https://www.e-chords.com/t/f10.gif"
"Nívea Soares","https://www.cifras.com.br/nivea-soares","https://www.e-chords.com/t/f1.gif"
"No","https://www.cifras.com.br/no","https://www.e-chords.com/t/f12.gif"
"Liz Phair","https://www.cifras.com.br/liz-phair","https://www.e-chords.com/t/f2.gif"
"Os Peregrinos","https://www.cifras.com.br/os-peregrinos","https://www.e-chords.com/t/f1.gif"
"Diego Fernandes","https://www.cifras.com.br/diego-fernandes","https://www.e-chords.com/t/f1.gif"
"Conexão Trina","https://www.cifras.com.br/conexao-trina","https://www.e-chords.com/t/f68.gif"
"Conjunto Filhos da Luz","https://www.cifras.com.br/conjunto-filhos-da-luz","https://www.e-chords.com/t/f1.gif"
"Conjunto Sonoros","https://www.cifras.com.br/conjunto-sonoros","https://www.e-chords.com/t/f1.gif"
"Conquistando a Terra","https://www.cifras.com.br/conquistando-a-terra","https://www.e-chords.com/t/f1.gif"
"Kit Chan","https://www.cifras.com.br/kit-chan","https://www.e-chords.com/t/f21.gif"
"Kitten","https://www.cifras.com.br/kitten","https://www.e-chords.com/t/f68.gif"
"Frank Rennicke","https://www.cifras.com.br/frank-rennicke","https://www.e-chords.com/t/f68.gif"
"Andrew Julio","https://www.cifras.com.br/andrew-julio","https://www.e-chords.com/t/f1.gif"
"Andrew Lloyd Webber's","https://www.cifras.com.br/andrew-lloyd-webbers","https://www.e-chords.com/t/f10.gif"
"Andrew Schroeder","https://www.cifras.com.br/andrew-schroeder","https://www.e-chords.com/t/f68.gif"
"Nívia Soares","https://www.cifras.com.br/nivia-soares","https://www.e-chords.com/t/f1.gif"
"Liz Lokre","https://www.cifras.com.br/liz-lokre","https://www.e-chords.com/t/f10.gif"
"Os Pedrero","https://www.cifras.com.br/os-pedrero","https://www.e-chords.com/t/f1.gif"
"Os Nativos","https://www.cifras.com.br/os-nativos","https://www.e-chords.com/t/f1.gif"
"Os Pará do Arrocha","https://www.cifras.com.br/os-para-do-arrocha","https://www.e-chords.com/t/f1.gif"
"Diego e Tiago","https://www.cifras.com.br/diego-e-tiago","https://www.e-chords.com/t/f1.gif"
"Confederate Railroad","https://www.cifras.com.br/confederate-railroad","https://www.e-chords.com/t/f10.gif"
"Conferência Fiel 2012","https://www.cifras.com.br/conferencia-fiel-2012","https://www.e-chords.com/t/f1.gif"
"Congregação Mariana","https://www.cifras.com.br/congregacao-mariana","https://www.e-chords.com/t/f1.gif"
"Conjunto Legendario","https://www.cifras.com.br/conjunto-legendario","https://www.e-chords.com/t/f68.gif"
"Conor Maynard","https://www.cifras.com.br/conor-maynard","https://www.e-chords.com/t/f2.gif"
"Frank Sabbá","https://www.cifras.com.br/frank-sabba","https://www.e-chords.com/t/f1.gif"
"Frank Show","https://www.cifras.com.br/frank-show","https://www.e-chords.com/t/f1.gif"
"Andrew Cushin","https://www.cifras.com.br/andrew-cushin","https://www.e-chords.com/t/f10.gif"
"Andrew Davie","https://www.cifras.com.br/andrew-davie","https://www.e-chords.com/t/f68.gif"
"Andrew Jackson Jihad","https://www.cifras.com.br/andrew-jackson-jihad","https://www.e-chords.com/t/f10.gif"
"Frankie","https://www.cifras.com.br/frankie","https://www.e-chords.com/t/f68.gif"
"Andrew Stockdale","https://www.cifras.com.br/andrew-stockdale","https://www.e-chords.com/t/f12.gif"
"No Jardim","https://www.cifras.com.br/no-jardim","https://www.e-chords.com/t/f1.gif"
"No One Yet","https://www.cifras.com.br/no-one-yet","https://www.e-chords.com/t/f11.gif"
"No Secrets","https://www.cifras.com.br/no-secrets","https://www.e-chords.com/t/f68.gif"
"Diego Karter","https://www.cifras.com.br/diego-karter","https://www.e-chords.com/t/f1.gif"
"Confraria Da Música","https://www.cifras.com.br/confraria-da-musica","https://www.e-chords.com/t/f1.gif"
"Conjunto Ebenézer","https://www.cifras.com.br/conjunto-ebenezer","https://www.e-chords.com/t/f1.gif"
"Conjunto Nosso Samba","https://www.cifras.com.br/conjunto-nosso-samba","https://www.e-chords.com/t/f1.gif"
"Conjunto Novo Alvorecer","https://www.cifras.com.br/conjunto-novo-alvorecer","https://www.e-chords.com/t/f1.gif"
"Connie Smith","https://www.cifras.com.br/connie-smith","https://www.e-chords.com/t/f10.gif"
"Pépé Et Sa Guitar","https://www.cifras.com.br/pepe-et-sa-guitar","https://www.e-chords.com/t/f5.gif"
"Kitty Wells","https://www.cifras.com.br/kitty-wells","https://www.e-chords.com/t/f10.gif"
"Andrew Gold","https://www.cifras.com.br/andrew-gold","https://www.e-chords.com/t/f68.gif"
"Nívea Silva","https://www.cifras.com.br/nivea-silva","https://www.e-chords.com/t/f1.gif"
"No Justice","https://www.cifras.com.br/no-justice","https://www.e-chords.com/t/f10.gif"
"No More Fear","https://www.cifras.com.br/no-more-fear","https://www.e-chords.com/t/f68.gif"
"Os Tiranos","https://www.cifras.com.br/os-tiranos","https://www.e-chords.com/t/f1.gif"
"Diego e Vinicius","https://www.cifras.com.br/diego-e-vinicius","https://www.e-chords.com/t/f1.gif"
"Conexión Cielo","https://www.cifras.com.br/conexion-cielo","https://www.e-chords.com/t/f1.gif"
"Connected Worship","https://www.cifras.com.br/connected-worship","https://www.e-chords.com/t/f1.gif"
"Kit Ilusão","https://www.cifras.com.br/kit-ilusao","https://www.e-chords.com/t/f1.gif"
"Frank Reyes","https://www.cifras.com.br/frank-reyes","https://www.e-chords.com/t/f49.gif"
"Frank Rodrigues","https://www.cifras.com.br/frank-rodrigues","https://www.e-chords.com/t/f1.gif"
"Frank Walker","https://www.cifras.com.br/frank-walker","https://www.e-chords.com/t/f68.gif"
"Andrew Lloyd Webber","https://www.cifras.com.br/andrew-lloyd-webber","https://www.e-chords.com/t/f10.gif"
"Andrew Skoog","https://www.cifras.com.br/andrew-skoog","https://www.e-chords.com/t/f10.gif"
"No Even","https://www.cifras.com.br/no-even","https://www.e-chords.com/t/f1.gif"
"No te va a Gustar","https://www.cifras.com.br/no-te-va-a-gustar","https://www.e-chords.com/t/f27.gif"
"Liz Longley","https://www.cifras.com.br/liz-longley","https://www.e-chords.com/t/f25.gif"
"Os Servos","https://www.cifras.com.br/os-servos","https://www.e-chords.com/t/f1.gif"
"Os Sete Mostrinhos","https://www.cifras.com.br/os-sete-mostrinhos","https://www.e-chords.com/t/f1.gif"
"Os Morenos","https://www.cifras.com.br/os-morenos","https://www.e-chords.com/t/f1.gif"
"Os Paratóxicos","https://www.cifras.com.br/os-paratoxicos","https://www.e-chords.com/t/f68.gif"
"Diego Gonzalez","https://www.cifras.com.br/diego-gonzalez","https://www.e-chords.com/t/f6.gif"
"Diego Lorenzini","https://www.cifras.com.br/diego-lorenzini","https://www.e-chords.com/t/f68.gif"
"Congal Tijuana","https://www.cifras.com.br/congal-tijuana","https://www.e-chords.com/t/f68.gif"
"Frankie Chavez","https://www.cifras.com.br/frankie-chavez","https://www.e-chords.com/t/f68.gif"
"Frankie goes to hollywood","https://www.cifras.com.br/frankie-goes-to-hollywood","https://www.e-chords.com/t/f10.gif"
"Nizlopi","https://www.cifras.com.br/nizlopi","https://www.e-chords.com/t/f10.gif"
"No Doubt","https://www.cifras.com.br/no-doubt","https://www.e-chords.com/t/f10.gif"
"Liza Ono","https://www.cifras.com.br/liza-ono","https://www.e-chords.com/t/f1.gif"
"Diego e Thales","https://www.cifras.com.br/diego-e-thales","https://www.e-chords.com/t/f1.gif"
"Conexão Uai","https://www.cifras.com.br/conexao-uai","https://www.e-chords.com/t/f1.gif"
"Congregação Cristã no Brasil","https://www.cifras.com.br/congregacao-crista-no-brasil","https://www.e-chords.com/t/f1.gif"
"Conjunto Primavera","https://www.cifras.com.br/conjunto-primavera","https://www.e-chords.com/t/f3.gif"
"Conjunto Sambacana","https://www.cifras.com.br/conjunto-sambacana","https://www.e-chords.com/t/f1.gif"
"Conor Oberst","https://www.cifras.com.br/conor-oberst","https://www.e-chords.com/t/f68.gif"
"KissMa","https://www.cifras.com.br/kissma","https://www.e-chords.com/t/f10.gif"
"Peor Es Nada","https://www.cifras.com.br/peor-es-nada","https://www.e-chords.com/t/f68.gif"
"Andrew James","https://www.cifras.com.br/andrew-james","https://www.e-chords.com/t/f68.gif"
"Andrew McMahon In The Wilderness","https://www.cifras.com.br/andrew-mcmahon-in-the-wilderness","https://www.e-chords.com/t/f68.gif"
"Nivaldos","https://www.cifras.com.br/nivaldos","https://www.e-chords.com/t/f1.gif"
"No hay Abril","https://www.cifras.com.br/no-hay-abril","https://www.e-chords.com/t/f68.gif"
"No Te Va Gustar","https://www.cifras.com.br/no-te-va-gustar","https://www.e-chords.com/t/f35.gif"
"Os Trapalhões","https://www.cifras.com.br/os-trapalhoes","https://www.e-chords.com/t/f1.gif"
"Os Meninos do Arrocha","https://www.cifras.com.br/os-meninos-do-arrocha","https://www.e-chords.com/t/f1.gif"
"Os Mirins","https://www.cifras.com.br/os-mirins","https://www.e-chords.com/t/f1.gif"
"Conor Darvid","https://www.cifras.com.br/conor-darvid","https://www.e-chords.com/t/f10.gif"
"Kiwe","https://www.cifras.com.br/kiwe","https://www.e-chords.com/t/f25.gif"
"Andrew Duhon","https://www.cifras.com.br/andrew-duhon","https://www.e-chords.com/t/f68.gif"
"Nívea Costa","https://www.cifras.com.br/nivea-costa","https://www.e-chords.com/t/f1.gif"
"Nízios","https://www.cifras.com.br/nizios","https://www.e-chords.com/t/f1.gif"
"No Mercy","https://www.cifras.com.br/no-mercy","https://www.e-chords.com/t/f10.gif"
"Nô Stopa","https://www.cifras.com.br/no-stopa","https://www.e-chords.com/t/f1.gif"
"No Styllo","https://www.cifras.com.br/no-styllo","https://www.e-chords.com/t/f1.gif"
"Os Ovelhas","https://www.cifras.com.br/os-ovelhas","https://www.e-chords.com/t/f1.gif"
"Diego e Victor Hugo","https://www.cifras.com.br/diego-e-victor-hugo","https://www.e-chords.com/t/f1.gif"
"Diego Leão","https://www.cifras.com.br/diego-leao","https://www.e-chords.com/t/f1.gif"
"Confession","https://www.cifras.com.br/confession","https://www.e-chords.com/t/f68.gif"
"Congreso","https://www.cifras.com.br/congreso","https://www.e-chords.com/t/f68.gif"
"Connan Mockasin","https://www.cifras.com.br/connan-mockasin","https://www.e-chords.com/t/f68.gif"
"Kitaro","https://www.cifras.com.br/kitaro","https://www.e-chords.com/t/f9.gif"
"Kitty Kallen","https://www.cifras.com.br/kitty-kallen","https://www.e-chords.com/t/f68.gif"
"Andrew McGreggor","https://www.cifras.com.br/andrew-mcgreggor","https://www.e-chords.com/t/f25.gif"
"Andrew Peterson","https://www.cifras.com.br/andrew-peterson","https://www.e-chords.com/t/f10.gif"
"Nivaldo Maciel","https://www.cifras.com.br/nivaldo-maciel","https://www.e-chords.com/t/f1.gif"
"Nizamba","https://www.cifras.com.br/nizamba","https://www.e-chords.com/t/f1.gif"
"No Feelings","https://www.cifras.com.br/no-feelings","https://www.e-chords.com/t/f1.gif"
"Nó na Madeira","https://www.cifras.com.br/no-na-madeira","https://www.e-chords.com/t/f1.gif"
"Liz Lee","https://www.cifras.com.br/liz-lee","https://www.e-chords.com/t/f68.gif"
"Liz Stringer","https://www.cifras.com.br/liz-stringer","https://www.e-chords.com/t/f68.gif"
"Conexão do Forró","https://www.cifras.com.br/conexao-do-forro","https://www.e-chords.com/t/f1.gif"
"Connie Britton","https://www.cifras.com.br/connie-britton","https://www.e-chords.com/t/f10.gif"
"Kitty, Daisy & Lewis","https://www.cifras.com.br/kitty-daisy-lewis","https://www.e-chords.com/t/f2.gif"
"Frank Sinatra","https://www.cifras.com.br/frank-sinatra","https://www.e-chords.com/t/f10.gif"
"Andrew Durant","https://www.cifras.com.br/andrew-durant","https://www.e-chords.com/t/f68.gif"
"Andrew Huang","https://www.cifras.com.br/andrew-huang","https://www.e-chords.com/t/f68.gif"
"Andrew Simple","https://www.cifras.com.br/andrew-simple","https://www.e-chords.com/t/f68.gif"
"Nó de Forró","https://www.cifras.com.br/no-de-forro","https://www.e-chords.com/t/f1.gif"
"No Ducky","https://www.cifras.com.br/no-ducky","https://www.e-chords.com/t/f1.gif"
"Diego e Ricardo","https://www.cifras.com.br/diego-e-ricardo","https://www.e-chords.com/t/f1.gif"
"Diego Fauci y Pablo Germade","https://www.cifras.com.br/diego-fauci-y-pablo-germade","https://www.e-chords.com/t/f68.gif"
"Diego Jiménez","https://www.cifras.com.br/diego-jimenez","https://www.e-chords.com/t/f1.gif"
"Confused","https://www.cifras.com.br/confused","https://www.e-chords.com/t/f10.gif"
"Conjunto Voz da Verdade","https://www.cifras.com.br/conjunto-voz-da-verdade","https://www.e-chords.com/t/f1.gif"
"Kitty Daisy And Lewis","https://www.cifras.com.br/kitty-daisy-and-lewis","https://www.e-chords.com/t/f68.gif"
"Kix","https://www.cifras.com.br/kix","https://www.e-chords.com/t/f68.gif"
"Frank Posch","https://www.cifras.com.br/frank-posch","https://www.e-chords.com/t/f68.gif"
"Frank Quintero","https://www.cifras.com.br/frank-quintero","https://www.e-chords.com/t/f68.gif"
"Andrew Ehrenzeller","https://www.cifras.com.br/andrew-ehrenzeller","https://www.e-chords.com/t/f68.gif"
"Frank Wildhorn","https://www.cifras.com.br/frank-wildhorn","https://www.e-chords.com/t/f68.gif"
"Andrew L.A.","https://www.cifras.com.br/andrew-la","https://www.e-chords.com/t/f1.gif"
"Andrew Vincett","https://www.cifras.com.br/andrew-vincett","https://www.e-chords.com/t/f10.gif"
"Njoki Karu","https://www.cifras.com.br/njoki-karu","https://www.e-chords.com/t/f68.gif"
"OS POSTEIROS","https://www.cifras.com.br/os-posteiros","https://www.e-chords.com/t/f1.gif"
"Os Mulheres Negras","https://www.cifras.com.br/os-mulheres-negras","https://www.e-chords.com/t/f1.gif"
"Os Novos Baianos","https://www.cifras.com.br/os-novos-baianos","https://www.e-chords.com/t/f1.gif"
"Confisko","https://www.cifras.com.br/confisko","https://www.e-chords.com/t/f1.gif"
"Conjunto Som Maior","https://www.cifras.com.br/conjunto-som-maior","https://www.e-chords.com/t/f1.gif"
"Pepe de Lucía","https://www.cifras.com.br/pepe-de-lucia","https://www.e-chords.com/t/f68.gif"
"Kitade Nana","https://www.cifras.com.br/kitade-nana","https://www.e-chords.com/t/f68.gif"
"Pepe Et Sa Guitare","https://www.cifras.com.br/pepe-et-sa-guitare","https://www.e-chords.com/t/f68.gif"
"Frank Turner","https://www.cifras.com.br/frank-turner","https://www.e-chords.com/t/f2.gif"
"No Have","https://www.cifras.com.br/no-have","https://www.e-chords.com/t/f1.gif"
"No Name","https://www.cifras.com.br/no-name","https://www.e-chords.com/t/f2.gif"
"Conso x Antes","https://www.cifras.com.br/conso-x-antes","https://www.e-chords.com/t/f1.gif"
"Consuelo de Paula","https://www.cifras.com.br/consuelo-de-paula","https://www.e-chords.com/t/f1.gif"
"Consumed By Fire","https://www.cifras.com.br/consumed-by-fire","https://www.e-chords.com/t/f68.gif"
"Pepe Willberg","https://www.cifras.com.br/pepe-willberg","https://www.e-chords.com/t/f68.gif"
"Pequeno John","https://www.cifras.com.br/pequeno-john","https://www.e-chords.com/t/f1.gif"
"Andreza Andrade","https://www.cifras.com.br/andreza-andrade","https://www.e-chords.com/t/f1.gif"
"Noca da Portela","https://www.cifras.com.br/noca-da-portela","https://www.e-chords.com/t/f1.gif"
"Noche de Brujas","https://www.cifras.com.br/noche-de-brujas","https://www.e-chords.com/t/f68.gif"
"Lizandra","https://www.cifras.com.br/lizandra","https://www.e-chords.com/t/f1.gif"
"Richardmarx","https://www.cifras.com.br/richardmarx","https://www.e-chords.com/t/f68.gif"
"Oscar Calheiros","https://www.cifras.com.br/oscar-calheiros","https://www.e-chords.com/t/f1.gif"
"Osias Leandro","https://www.cifras.com.br/osias-leandro","https://www.e-chords.com/t/f1.gif"
"Diego Perensin","https://www.cifras.com.br/diego-perensin","https://www.e-chords.com/t/f1.gif"
"Diego Queirozz","https://www.cifras.com.br/diego-queirozz","https://www.e-chords.com/t/f1.gif"
"Diego Rocha Oliveira","https://www.cifras.com.br/diego-rocha-oliveira","https://www.e-chords.com/t/f1.gif"
"Convergência Music","https://www.cifras.com.br/convergencia-music","https://www.e-chords.com/t/f1.gif"
"Cookie Dingler","https://www.cifras.com.br/cookie-dingler","https://www.e-chords.com/t/f5.gif"
"Pequeña Orquesta Reincidentes","https://www.cifras.com.br/pequena-orquesta-reincidentes","https://www.e-chords.com/t/f68.gif"
"Frankie Valley","https://www.cifras.com.br/frankie-valley","https://www.e-chords.com/t/f10.gif"
"Franklim Di Paula","https://www.cifras.com.br/franklim-di-paula","https://www.e-chords.com/t/f1.gif"
"Andrius Mamontovas","https://www.cifras.com.br/andrius-mamontovas","https://www.e-chords.com/t/f39.gif"
"No Wyld","https://www.cifras.com.br/no-wyld","https://www.e-chords.com/t/f68.gif"
"Noba","https://www.cifras.com.br/noba","https://www.e-chords.com/t/f1.gif"
"NOCTURNAL BLOODLUST","https://www.cifras.com.br/nocturnal-bloodlust","https://www.e-chords.com/t/f9.gif"
"Noé Klabin","https://www.cifras.com.br/noe-klabin","https://www.e-chords.com/t/f1.gif"
"Noel Nicola","https://www.cifras.com.br/noel-nicola","https://www.e-chords.com/t/f68.gif"
"Oscar Huerta","https://www.cifras.com.br/oscar-huerta","https://www.e-chords.com/t/f68.gif"
"Oscar The Grouch","https://www.cifras.com.br/oscar-the-grouch","https://www.e-chords.com/t/f68.gif"
"Os Químicos","https://www.cifras.com.br/os-quimicos","https://www.e-chords.com/t/f1.gif"
"Os Super Quentes","https://www.cifras.com.br/os-super-quentes","https://www.e-chords.com/t/f1.gif"
"Os templarios","https://www.cifras.com.br/os-templarios","https://www.e-chords.com/t/f1.gif"
"Diego Rossberg","https://www.cifras.com.br/diego-rossberg","https://www.e-chords.com/t/f68.gif"
"Conrado e Aleksandro","https://www.cifras.com.br/conrado-e-aleksandro","https://www.e-chords.com/t/f1.gif"
"Contra Termo","https://www.cifras.com.br/contra-termo","https://www.e-chords.com/t/f1.gif"
"Contra Vontade","https://www.cifras.com.br/contra-vontade","https://www.e-chords.com/t/f1.gif"
"Conway Twitty","https://www.cifras.com.br/conway-twitty","https://www.e-chords.com/t/f10.gif"
"Pepe Ramos","https://www.cifras.com.br/pepe-ramos","https://www.e-chords.com/t/f68.gif"
"Cool Bananas","https://www.cifras.com.br/cool-bananas","https://www.e-chords.com/t/f12.gif"
"Pepeu Gonçalves","https://www.cifras.com.br/pepeu-goncalves","https://www.e-chords.com/t/f1.gif"
"Andreyw de Oliveira e Silva","https://www.cifras.com.br/andreyw-de-oliveira-e-silva","https://www.e-chords.com/t/f1.gif"
"No Use For a Name","https://www.cifras.com.br/no-use-for-a-name","https://www.e-chords.com/t/f10.gif"
"Noah Cyrus","https://www.cifras.com.br/noah-cyrus","https://www.e-chords.com/t/f68.gif"
"Noel Rosa","https://www.cifras.com.br/noel-rosa","https://www.e-chords.com/t/f1.gif"
"Os Praças","https://www.cifras.com.br/os-pracas","https://www.e-chords.com/t/f1.gif"
"Os Quatro Gaudérios","https://www.cifras.com.br/os-quatro-gauderios","https://www.e-chords.com/t/f1.gif"
"Os Trovadores do Campo","https://www.cifras.com.br/os-trovadores-do-campo","https://www.e-chords.com/t/f1.gif"
"Diego Silva & Diogo Jr","https://www.cifras.com.br/diego-silva-diogo-jr","https://www.e-chords.com/t/f1.gif"
"Diego Teodoro","https://www.cifras.com.br/diego-teodoro","https://www.e-chords.com/t/f1.gif"
"Convicção Trio","https://www.cifras.com.br/conviccao-trio","https://www.e-chords.com/t/f1.gif"
"Kjell Höglund","https://www.cifras.com.br/kjell-hoglund","https://www.e-chords.com/t/f68.gif"
"Frankito Lopes","https://www.cifras.com.br/frankito-lopes","https://www.e-chords.com/t/f1.gif"
"Noe Jack","https://www.cifras.com.br/noe-jack","https://www.e-chords.com/t/f1.gif"
"Kiyoshi Hikawa","https://www.cifras.com.br/kiyoshi-hikawa","https://www.e-chords.com/t/f68.gif"
"Andrew WK","https://www.cifras.com.br/andrew-wk","https://www.e-chords.com/t/f10.gif"
"Noah Adams","https://www.cifras.com.br/noah-adams","https://www.e-chords.com/t/f10.gif"
"Nobuo Uematsu","https://www.cifras.com.br/nobuo-uematsu","https://www.e-chords.com/t/f68.gif"
"Noelia","https://www.cifras.com.br/noelia","https://www.e-chords.com/t/f10.gif"
"Osadia","https://www.cifras.com.br/osadia","https://www.e-chords.com/t/f1.gif"
"Oseias Leandro","https://www.cifras.com.br/oseias-leandro","https://www.e-chords.com/t/f1.gif"
"Diego Lucena","https://www.cifras.com.br/diego-lucena","https://www.e-chords.com/t/f1.gif"
"Diego M. Azevedo","https://www.cifras.com.br/diego-m-azevedo","https://www.e-chords.com/t/f1.gif"
"Diego Schaun","https://www.cifras.com.br/diego-schaun","https://www.e-chords.com/t/f1.gif"
"Diego Soares","https://www.cifras.com.br/diego-soares","https://www.e-chords.com/t/f1.gif"
"Continents","https://www.cifras.com.br/continents","https://www.e-chords.com/t/f68.gif"
"Pep`s","https://www.cifras.com.br/peps","https://www.e-chords.com/t/f5.gif"
"Frankkiedis","https://www.cifras.com.br/frankkiedis","https://www.e-chords.com/t/f1.gif"
"Andrones","https://www.cifras.com.br/andrones","https://www.e-chords.com/t/f1.gif"
"No Voice","https://www.cifras.com.br/no-voice","https://www.e-chords.com/t/f68.gif"
"No Way","https://www.cifras.com.br/no-way","https://www.e-chords.com/t/f1.gif"
"Nobraino","https://www.cifras.com.br/nobraino","https://www.e-chords.com/t/f68.gif"
"Nobunny","https://www.cifras.com.br/nobunny","https://www.e-chords.com/t/f10.gif"
"Noelsouza","https://www.cifras.com.br/noelsouza","https://www.e-chords.com/t/f1.gif"
"Oséas de Paula","https://www.cifras.com.br/oseas-de-paula","https://www.e-chords.com/t/f1.gif"
"Oseias o Semeador","https://www.cifras.com.br/oseias-o-semeador","https://www.e-chords.com/t/f1.gif"
"Oslo Ess","https://www.cifras.com.br/oslo-ess","https://www.e-chords.com/t/f20.gif"
"Diego Rocha","https://www.cifras.com.br/diego-rocha","https://www.e-chords.com/t/f1.gif"
"Consolador","https://www.cifras.com.br/consolador","https://www.e-chords.com/t/f6.gif"
"Consuelo Velázquez","https://www.cifras.com.br/consuelo-velazquez","https://www.e-chords.com/t/f6.gif"
"Conversa Fiada","https://www.cifras.com.br/conversa-fiada","https://www.e-chords.com/t/f1.gif"
"Pepeu Gomes","https://www.cifras.com.br/pepeu-gomes","https://www.e-chords.com/t/f1.gif"
"Frankie J.","https://www.cifras.com.br/frankie-j","https://www.e-chords.com/t/f10.gif"
"Andrews Sisters","https://www.cifras.com.br/andrews-sisters","https://www.e-chords.com/t/f68.gif"
"Noel Gallaghers High Flying Birds","https://www.cifras.com.br/noel-gallaghers-high-flying-birds","https://www.e-chords.com/t/f68.gif"
"Noemi","https://www.cifras.com.br/noemi","https://www.e-chords.com/t/f10.gif"
"Oscar","https://www.cifras.com.br/oscar","https://www.e-chords.com/t/f68.gif"
"Oscar Agudelo","https://www.cifras.com.br/oscar-agudelo","https://www.e-chords.com/t/f3.gif"
"Oscar Macías","https://www.cifras.com.br/oscar-macias","https://www.e-chords.com/t/f68.gif"
"Oskorri","https://www.cifras.com.br/oskorri","https://www.e-chords.com/t/f68.gif"
